2023-02-08 23:12:45 [INFO] [SUCCESS]	[ID: 487518]  Uploaded in: Feb 08, 20:00:27 	Title: TODS            	Price:76.60$	Link:https://shp.pub/6lsrdi	Aff_link:https://s.click.aliexpress.com/e/_EGxw1F3	Saved-> 	Image files:['487518', '487517', '487516', '487515', '487514', '487513', '487512', '487511', '487510', '487509']	img count: 10
2023-02-09 00:18:04 [ERROR] [FAILED]	[ID: 484064]  Uploaded in: Feb 02, 05:30:14 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['484064', '484063', '484062', '484061', '484060', '484059', '484058', '484057']	img count: 8
2023-02-09 00:18:13 [ERROR] [FAILED]	[ID: 484056]  Uploaded in: Feb 02, 05:15:36 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['484056', '484055', '484054', '484053', '484052', '484051', '484050', '484049']	img count: 8
2023-02-09 00:18:38 [ERROR] [FAILED]	[ID: 484048]  Uploaded in: Feb 02, 05:00:28 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['484048', '484047', '484046', '484045', '484044', '484043', '484042', '484041', '484040', '484039']	img count: 10
2023-02-09 00:18:43 [ERROR] [FAILED]	[ID: 484038]  Uploaded in: Feb 02, 04:30:21 	Title: Catalogs

1) https 	Price:$	Link:https://hypeallie.online/jackzhang/	Aff_link:No Ali Express link detected	Saved-> 	Image files:['484038']	img count: 1
2023-02-09 00:18:55 [INFO] [SUCCESS]	[ID: 484037]  Uploaded in: Feb 02, 04:15:09 	Title: NIKE            	Price:60$	Link:https://bit.ly/3Gv9a2Q	Aff_link:https://s.click.aliexpress.com/e/_EQM324D	Saved-> 	Image files:['484037', '484036', '484035', '484034', '484033', '484032', '484031', '484030', '484029']	img count: 9
2023-02-09 00:19:05 [INFO] [SUCCESS]	[ID: 484028]  Uploaded in: Feb 02, 04:00:20 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EGFW7fT	Saved-> 	Image files:['484028', '484027', '484026', '484025', '484024', '484023', '484022', '484021', '484020']	img count: 9
2023-02-09 00:19:15 [INFO] [SUCCESS]	[ID: 484019]  Uploaded in: Feb 02, 03:30:10 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_Ev9ONzr	Saved-> 	Image files:['484019', '484018', '484017', '484016', '484015', '484014']	img count: 6
2023-02-09 00:19:25 [INFO] [SUCCESS]	[ID: 484013]  Uploaded in: Feb 02, 03:15:16 	Title: Cartier Quartz wat 	Price:76.78$	Link:https://bit.ly/3DlWj1d	Aff_link:https://s.click.aliexpress.com/e/_Evlsgup	Saved-> 	Image files:['484013', '484012', '484011', '484010', '484009', '484008', '484007', '484006', '484005']	img count: 9
2023-02-09 00:19:35 [INFO] [SUCCESS]	[ID: 484004]  Uploaded in: Feb 02, 03:00:20 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EHkxmdx	Saved-> 	Image files:['484004', '484003', '484002', '484001', '484000', '483999', '483998', '483997', '483996', '483995']	img count: 10
2023-02-09 00:19:43 [INFO] [SUCCESS]	[ID: 483994]  Uploaded in: Feb 02, 02:30:03 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EID8eTf	Saved-> 	Image files:['483994', '483993', '483992', '483991', '483990', '483989', '483988', '483987', '483986']	img count: 9
2023-02-09 00:19:49 [INFO] [SUCCESS]	[ID: 483985]  Uploaded in: Feb 02, 02:00:25 	Title: Calvin Klein cK kn 	Price:20.34$	Link:https://bit.ly/3HmV6ro	Aff_link:https://s.click.aliexpress.com/e/_EvTBnY9	Saved-> 	Image files:['483985', '483984', '483983', '483982']	img count: 4
2023-02-09 00:19:58 [ERROR] [FAILED]	[ID: 483981]  Uploaded in: Feb 02, 01:30:08 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483981', '483980', '483979', '483978', '483977', '483976', '483975', '483974']	img count: 8
2023-02-09 00:20:09 [INFO] [SUCCESS]	[ID: 483973]  Uploaded in: Feb 02, 00:30:15 	Title: ROLEX Quartz Watch 	Price:50.28$	Link:https://bit.ly/3j9jKnG	Aff_link:https://s.click.aliexpress.com/e/_EGdVoh7	Saved-> 	Image files:['483973', '483972', '483971', '483970', '483969', '483968', '483967', '483966', '483965']	img count: 9
2023-02-09 00:20:22 [INFO] [SUCCESS]	[ID: 483964]  Uploaded in: Feb 02, 00:00:18 	Title: ROLEX mechanical w 	Price:69.58$	Link:https://bit.ly/3DoyKEM	Aff_link:https://s.click.aliexpress.com/e/_ExxQmD7	Saved-> 	Image files:['483964', '483963', '483962', '483961', '483960', '483959', '483958', '483957', '483956', '483955']	img count: 10
2023-02-09 00:20:37 [INFO] [SUCCESS]	[ID: 483954]  Uploaded in: Feb 01, 23:30:13 	Title: NIKE            	Price:80$	Link:https://bit.ly/3WX9M75	Aff_link:https://s.click.aliexpress.com/e/_EIA3nqt	Saved-> 	Image files:['483954', '483953', '483952', '483951', '483950', '483949', '483948', '483947', '483946', '483945']	img count: 10
2023-02-09 00:20:46 [INFO] [SUCCESS]	[ID: 483944]  Uploaded in: Feb 01, 22:30:09 	Title: Nike Ldwaffle Saca 	Price:57.60$	Link:https://bit.ly/3Dp3q95	Aff_link:https://s.click.aliexpress.com/e/_EyjNtod	Saved-> 	Image files:['483944', '483943', '483942', '483941', '483940', '483939', '483938', '483937', '483936', '483935']	img count: 10
2023-02-09 00:20:56 [INFO] [SUCCESS]	[ID: 483934]  Uploaded in: Feb 01, 22:00:07 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_Eywmzj3	Saved-> 	Image files:['483934', '483933', '483932', '483931', '483930', '483929', '483928', '483927', '483926']	img count: 9
2023-02-09 00:21:02 [ERROR] [FAILED]	[ID: 483925]  Uploaded in: Feb 01, 21:30:11 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483925', '483924', '483923', '483922', '483921']	img count: 5
2023-02-09 00:21:08 [INFO] [SUCCESS]	[ID: 483920]  Uploaded in: Feb 01, 21:15:10 	Title: CHANEL braclet Wri 	Price:30.96$	Link:https://bit.ly/3kNanKF	Aff_link:https://s.click.aliexpress.com/e/_EJf4JaD	Saved-> 	Image files:['483920', '483919', '483918', '483917', '483916', '483915', '483914', '483913', '483912']	img count: 9
2023-02-09 00:21:21 [INFO] [SUCCESS]	[ID: 483911]  Uploaded in: Feb 01, 21:00:28 	Title: NIKE            	Price:85$	Link:https://bit.ly/3G6VWZ3	Aff_link:https://s.click.aliexpress.com/e/_EHFCgFJ	Saved-> 	Image files:['483911', '483910', '483909', '483908', '483907', '483906', '483905', '483904', '483903', '483902']	img count: 10
2023-02-09 00:21:30 [INFO] [SUCCESS]	[ID: 483901]  Uploaded in: Feb 01, 20:30:16 	Title: THE NORTH FACE  	Price:33$	Link:https://bit.ly/3G2mAlz	Aff_link:https://s.click.aliexpress.com/e/_EzCqNuz	Saved-> 	Image files:['483901', '483900', '483899', '483898', '483897', '483896', '483895']	img count: 7
2023-02-09 00:21:39 [ERROR] [FAILED]	[ID: 483894]  Uploaded in: Feb 01, 20:15:11 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483894', '483893', '483892', '483891', '483890', '483889']	img count: 6
2023-02-09 00:21:44 [INFO] [SUCCESS]	[ID: 483888]  Uploaded in: Feb 01, 20:00:22 	Title: NIKE            	Price:60$	Link:https://bit.ly/3Gv9a2Q	Aff_link:https://s.click.aliexpress.com/e/_EGftOhj	Saved-> 	Image files:['483888', '483887', '483886', '483885', '483884']	img count: 5
2023-02-09 00:21:55 [INFO] [SUCCESS]	[ID: 483883]  Uploaded in: Feb 01, 19:30:12 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WvKmgS	Aff_link:https://s.click.aliexpress.com/e/_EvONtZB	Saved-> 	Image files:['483883', '483882', '483881', '483880', '483879']	img count: 5
2023-02-09 00:21:59 [ERROR] [FAILED]	[ID: 483878]  Uploaded in: Feb 01, 19:15:13 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483878', '483877', '483876', '483875', '483874', '483873', '483872', '483871']	img count: 8
2023-02-09 00:22:04 [INFO] [SUCCESS]	[ID: 483870]  Uploaded in: Feb 01, 19:00:08 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EvGMYz7	Saved-> 	Image files:['483870', '483869', '483868', '483867', '483866', '483865', '483864', '483863', '483862']	img count: 9
2023-02-09 00:22:10 [ERROR] [FAILED]	[ID: 483861]  Uploaded in: Feb 01, 18:30:12 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483861', '483860', '483859', '483858', '483857']	img count: 5
2023-02-09 00:22:22 [INFO] [SUCCESS]	[ID: 483856]  Uploaded in: Feb 01, 18:15:20 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EjzaoZT	Saved-> 	Image files:['483856', '483855', '483854', '483853', '483852', '483851', '483850', '483849', '483848', '483847']	img count: 10
2023-02-09 00:22:31 [INFO] [SUCCESS]	[ID: 483846]  Uploaded in: Feb 01, 18:00:33 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EIdfued	Saved-> 	Image files:['483846', '483845', '483844', '483843', '483842', '483841', '483840', '483839', '483838', '483837']	img count: 10
2023-02-09 00:22:38 [INFO] [SUCCESS]	[ID: 483836]  Uploaded in: Feb 01, 17:30:43 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EjzEmw9	Saved-> 	Image files:['483836', '483835', '483834', '483833', '483832', '483831', '483830']	img count: 7
2023-02-09 00:22:41 [ERROR] [FAILED]	[ID: 483829]  Uploaded in: Feb 01, 17:15:46 	Title: Follow our Look Ch 	Price:$	Link:https://bestallie.x.yupoo.com/	Aff_link:No Ali Express link detected	Saved-> 	Image files:['483829']	img count: 1
2023-02-09 00:22:51 [INFO] [SUCCESS]	[ID: 483828]  Uploaded in: Feb 01, 17:00:31 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_Ew3xmNx	Saved-> 	Image files:['483828', '483827', '483826', '483825', '483824', '483823', '483822', '483821', '483820', '483819']	img count: 10
2023-02-09 00:23:01 [INFO] [SUCCESS]	[ID: 483818]  Uploaded in: Feb 01, 16:30:47 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EH5TgYZ	Saved-> 	Image files:['483818', '483817', '483816', '483815', '483814', '483813', '483812', '483811', '483810', '483809']	img count: 10
2023-02-09 00:23:09 [ERROR] [FAILED]	[ID: 483808]  Uploaded in: Feb 01, 16:15:17 	Title: Follow secrect bra 	Price:$	Link:https://t.me/joinchat/FVE33KPWkWBlMDIy	Aff_link:No Ali Express link detected	Saved-> 	Image files:['483808']	img count: 1
2023-02-09 00:23:20 [INFO] [SUCCESS]	[ID: 483807]  Uploaded in: Feb 01, 16:00:15 	Title: NIKE            	Price:70$	Link:https://bit.ly/3WWfCFQ	Aff_link:https://s.click.aliexpress.com/e/_Ex0N4Jr	Saved-> 	Image files:['483807', '483806', '483805', '483804', '483803', '483802', '483801', '483800', '483799']	img count: 9
2023-02-09 00:23:32 [INFO] [SUCCESS]	[ID: 483798]  Uploaded in: Feb 01, 15:45:12 	Title: NIKE            	Price:70$	Link:https://bit.ly/3WWfCFQ	Aff_link:https://s.click.aliexpress.com/e/_Ew9lCGh	Saved-> 	Image files:['483798', '483797', '483796', '483795', '483794', '483793', '483792', '483791', '483790']	img count: 9
2023-02-09 00:23:40 [ERROR] [FAILED]	[ID: 483789]  Uploaded in: Feb 01, 15:30:09 	Title: PC Components stor 	Price:$	Link:https://bit.ly/3Dq1WeV	Aff_link:No Ali Express link detected	Saved-> 	Image files:['483789', '483788', '483787', '483786', '483785', '483784']	img count: 6
2023-02-09 00:23:43 [ERROR] [FAILED]	[ID: 483783]  Uploaded in: Feb 01, 15:15:22 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483783', '483782']	img count: 2
2023-02-09 00:23:48 [ERROR] [FAILED]	[ID: 483781]  Uploaded in: Feb 01, 15:00:24 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483781', '483780', '483779', '483778', '483777', '483776', '483775', '483774', '483773', '483772']	img count: 10
2023-02-09 00:23:51 [ERROR] [FAILED]	[ID: 483771]  Uploaded in: Feb 01, 14:30:13 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483771', '483770']	img count: 2
2023-02-09 00:23:58 [ERROR] [FAILED]	[ID: 483769]  Uploaded in: Feb 01, 14:15:13 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483769', '483768', '483767', '483766', '483765', '483764', '483763', '483762', '483761', '483760']	img count: 10
2023-02-09 00:24:05 [ERROR] [FAILED]	[ID: 483759]  Uploaded in: Feb 01, 14:00:47 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483759', '483758', '483757', '483756', '483755', '483754', '483753', '483752', '483751', '483750']	img count: 10
2023-02-09 00:24:14 [INFO] [SUCCESS]	[ID: 483749]  Uploaded in: Feb 01, 13:30:16 	Title: Nba shorts      	Price:28.90$	Link:https://shp.pub/6lhsl6	Aff_link:https://s.click.aliexpress.com/e/_Eut5dDB	Saved-> 	Image files:['483749', '483748', '483747', '483746', '483745', '483744', '483743', '483742']	img count: 8
2023-02-09 00:24:23 [ERROR] [FAILED]	[ID: 483741]  Uploaded in: Feb 01, 13:15:13 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483741', '483740', '483739', '483738', '483737', '483736', '483735', '483734', '483733', '483732']	img count: 10
2023-02-09 00:24:32 [INFO] [SUCCESS]	[ID: 483731]  Uploaded in: Feb 01, 13:00:28 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_Ey2yx37	Saved-> 	Image files:['483731', '483730', '483729', '483728', '483727', '483726', '483725', '483724', '483723']	img count: 9
2023-02-09 00:25:02 [INFO] [SUCCESS]	[ID: 483722]  Uploaded in: Feb 01, 12:30:17 	Title: NBA jersey      	Price:28.90$	Link:https://shp.pub/6lhsjm	Aff_link:https://s.click.aliexpress.com/e/_EzDLWnP	Saved-> 	Image files:['483722', '483721', '483720', '483719', '483718', '483717', '483716', '483715']	img count: 8
2023-02-09 00:25:14 [INFO] [SUCCESS]	[ID: 483714]  Uploaded in: Feb 01, 12:15:26 	Title: NIKE            	Price:60$	Link:https://bit.ly/3Gv9a2Q	Aff_link:https://s.click.aliexpress.com/e/_Evvwwil	Saved-> 	Image files:['483714', '483713', '483712', '483711', '483710', '483709', '483708', '483707', '483706']	img count: 9
2023-02-09 00:25:25 [INFO] [SUCCESS]	[ID: 483705]  Uploaded in: Feb 01, 12:00:24 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_ExYBb5B	Saved-> 	Image files:['483705', '483704', '483703', '483702', '483701', '483700', '483699', '483698', '483697']	img count: 9
2023-02-09 00:25:42 [INFO] [SUCCESS]	[ID: 483696]  Uploaded in: Feb 01, 11:30:08 	Title: NBA jersey      	Price:28.90$	Link:https://bit.ly/3HkJqWp	Aff_link:https://s.click.aliexpress.com/e/_ExfDKON	Saved-> 	Image files:['483696', '483695', '483694', '483693', '483692', '483691', '483690', '483689']	img count: 8
2023-02-09 00:25:48 [INFO] [SUCCESS]	[ID: 483688]  Uploaded in: Feb 01, 11:15:09 	Title: NIKE            	Price:22$	Link:https://bit.ly/3VyvBJ4	Aff_link:https://s.click.aliexpress.com/e/_EviGh09	Saved-> 	Image files:['483688', '483687', '483686', '483685']	img count: 4
2023-02-09 00:26:03 [ERROR] [FAILED]	[ID: 483684]  Uploaded in: Feb 01, 11:00:31 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483684', '483683', '483682', '483681', '483680']	img count: 5
2023-02-09 00:27:56 [INFO] [SUCCESS]	[ID: 483679]  Uploaded in: Feb 01, 10:30:13 	Title: Moncler         	Price:24.20$	Link:https://shp.pub/6lhsde	Aff_link:https://s.click.aliexpress.com/e/_EyLI2M1	Saved-> 	Image files:['483679', '483678', '483677', '483676', '483675', '483674', '483673', '483672', '483671', '483670']	img count: 10
2023-02-09 00:28:06 [INFO] [SUCCESS]	[ID: 483669]  Uploaded in: Feb 01, 10:15:17 	Title: NIKE            	Price:79$	Link:https://bit.ly/3CcLUEj	Aff_link:https://s.click.aliexpress.com/e/_EH1IFBj	Saved-> 	Image files:['483669', '483668', '483667', '483666', '483665', '483664', '483663']	img count: 7
2023-02-09 00:28:21 [INFO] [SUCCESS]	[ID: 483662]  Uploaded in: Feb 01, 10:00:40 	Title: NIKE            	Price:80$	Link:https://bit.ly/3WX9M75	Aff_link:https://s.click.aliexpress.com/e/_EusV5SZ	Saved-> 	Image files:['483662', '483661', '483660', '483659', '483658', '483657', '483656', '483655', '483654', '483653']	img count: 10
2023-02-09 00:28:46 [INFO] [SUCCESS]	[ID: 483652]  Uploaded in: Feb 01, 09:30:16 	Title: Moncler         	Price:24.20$	Link:https://shp.pub/6lhsct	Aff_link:https://s.click.aliexpress.com/e/_Ez8Eezb	Saved-> 	Image files:['483652', '483651', '483650', '483649', '483648', '483647', '483646', '483645', '483644', '483643']	img count: 10
2023-02-09 00:28:58 [INFO] [SUCCESS]	[ID: 483642]  Uploaded in: Feb 01, 09:15:12 	Title: NIKE            	Price:79$	Link:https://bit.ly/3CcLUEj	Aff_link:https://s.click.aliexpress.com/e/_EwgY2nX	Saved-> 	Image files:['483642', '483641', '483640', '483639', '483638', '483637', '483636', '483635']	img count: 8
2023-02-09 00:29:06 [INFO] [SUCCESS]	[ID: 483634]  Uploaded in: Feb 01, 09:00:50 	Title: NIKE            	Price:62$	Link:https://bit.ly/3C8UXq4	Aff_link:https://s.click.aliexpress.com/e/_Ezr8wz3	Saved-> 	Image files:['483634', '483633', '483632', '483631', '483630']	img count: 5
2023-02-09 00:29:23 [INFO] [SUCCESS]	[ID: 483629]  Uploaded in: Feb 01, 08:30:05 	Title: LV bag          	Price:28.99$	Link:https://shp.pub/6lhsb9	Aff_link:https://s.click.aliexpress.com/e/_EzMZZXT	Saved-> 	Image files:['483629', '483628', '483627', '483626', '483625', '483624', '483623', '483622', '483621']	img count: 9
2023-02-09 00:29:30 [ERROR] [FAILED]	[ID: 483620]  Uploaded in: Feb 01, 08:15:16 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483620', '483619', '483618', '483617', '483616']	img count: 5
2023-02-09 00:29:38 [INFO] [SUCCESS]	[ID: 483615]  Uploaded in: Feb 01, 08:00:46 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EuWC07B	Saved-> 	Image files:['483615', '483614', '483613', '483612', '483611', '483610']	img count: 6
2023-02-09 00:30:00 [INFO] [SUCCESS]	[ID: 483609]  Uploaded in: Feb 01, 07:30:20 	Title: NB              	Price:43.99$	Link:https://bit.ly/3wLyEDG	Aff_link:https://s.click.aliexpress.com/e/_EJ5pIxX	Saved-> 	Image files:['483609', '483608', '483607', '483606', '483605', '483604', '483603', '483602', '483601', '483600']	img count: 10
2023-02-09 00:30:07 [ERROR] [FAILED]	[ID: 483599]  Uploaded in: Feb 01, 07:15:09 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483599', '483598', '483597', '483596', '483595', '483594', '483593']	img count: 7
2023-02-09 00:30:11 [INFO] [SUCCESS]	[ID: 483592]  Uploaded in: Feb 01, 07:00:56 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EIPEWfJ	Saved-> 	Image files:['483592', '483591', '483590', '483589', '483588', '483587', '483586']	img count: 7
2023-02-09 00:30:21 [INFO] [SUCCESS]	[ID: 483585]  Uploaded in: Feb 01, 06:30:13 	Title: Adidas          	Price:22.98$	Link:https://shp.pub/6lhqpp	Aff_link:https://s.click.aliexpress.com/e/_EHaj029	Saved-> 	Image files:['483585', '483584', '483583', '483582', '483581', '483580', '483579', '483578', '483577', '483576']	img count: 10
2023-02-09 00:30:29 [INFO] [SUCCESS]	[ID: 483575]  Uploaded in: Feb 01, 06:15:09 	Title: NIKE            	Price:69$	Link:https://bit.ly/3WS8wSr	Aff_link:https://s.click.aliexpress.com/e/_EjGYiXr	Saved-> 	Image files:['483575', '483574', '483573', '483572', '483571', '483570', '483569']	img count: 7
2023-02-09 00:30:36 [INFO] [SUCCESS]	[ID: 483568]  Uploaded in: Feb 01, 06:00:48 	Title: NIKE            	Price:85$	Link:https://bit.ly/3G6VWZ3	Aff_link:https://s.click.aliexpress.com/e/_EvuLrSh	Saved-> 	Image files:['483568', '483567', '483566', '483565', '483564']	img count: 5
2023-02-09 00:30:45 [INFO] [SUCCESS]	[ID: 483563]  Uploaded in: Feb 01, 05:30:15 	Title: Nike React Vision 	Price:45.91$	Link:https://shp.pub/6lhqe1	Aff_link:https://s.click.aliexpress.com/e/_EI2GSnB	Saved-> 	Image files:['483563', '483562', '483561', '483560', '483559', '483558', '483557', '483556', '483555', '483554']	img count: 10
2023-02-09 00:30:48 [ERROR] [FAILED]	[ID: 483553]  Uploaded in: Feb 01, 05:15:16 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483553', '483552', '483551', '483550', '483549']	img count: 5
2023-02-09 00:30:56 [ERROR] [FAILED]	[ID: 483548]  Uploaded in: Feb 01, 05:00:18 	Title: NIKE            	Price:79$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483548', '483547', '483546', '483545', '483544', '483543', '483542', '483541', '483540']	img count: 9
2023-02-09 00:30:58 [ERROR] [FAILED]	[ID: 483539]  Uploaded in: Feb 01, 04:30:09 	Title: Catalogs

1) https 	Price:$	Link:https://hypeallie.online/jackzhang/	Aff_link:No Ali Express link detected	Saved-> 	Image files:['483539']	img count: 1
2023-02-09 00:31:03 [INFO] [SUCCESS]	[ID: 483538]  Uploaded in: Feb 01, 04:15:13 	Title: NIKE            	Price:75$	Link:https://bit.ly/3Q1O4fG	Aff_link:https://s.click.aliexpress.com/e/_EzkzbHJ	Saved-> 	Image files:['483538', '483537', '483536', '483535', '483534']	img count: 5
2023-02-09 00:31:12 [ERROR] [FAILED]	[ID: 483533]  Uploaded in: Feb 01, 04:00:20 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483533', '483532', '483531', '483530', '483529', '483528', '483527', '483526', '483525', '483524']	img count: 10
2023-02-09 00:31:21 [ERROR] [FAILED]	[ID: 483523]  Uploaded in: Feb 01, 03:30:22 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483523', '483522', '483521', '483520', '483519', '483518', '483517', '483516', '483515', '483514']	img count: 10
2023-02-09 00:31:25 [ERROR] [FAILED]	[ID: 483513]  Uploaded in: Feb 01, 03:15:09 	Title: Coach bag High qua 	Price:65.76$	Link:https://bit.ly/3HqquFP	Aff_link:No Ali Express link detected	Saved-> 	Image files:['483513', '483512', '483511', '483510', '483509', '483508', '483507', '483506', '483505', '483504']	img count: 10
2023-02-09 00:31:30 [ERROR] [FAILED]	[ID: 483503]  Uploaded in: Feb 01, 03:00:24 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['483503', '483502', '483501', '483500', '483499', '483498', '483497', '483496', '483495', '483494']	img count: 10
2023-02-09 00:31:35 [INFO] [SUCCESS]	[ID: 483493]  Uploaded in: Feb 01, 02:30:15 	Title: NIKE            	Price:75$	Link:https://bit.ly/3Q1O4fG	Aff_link:https://s.click.aliexpress.com/e/_EH53KdL	Saved-> 	Image files:['483493', '483492', '483491', '483490', '483489', '483488', '483487', '483486', '483485']	img count: 9
2023-02-09 00:31:41 [ERROR] [FAILED]	[ID: 483484]  Uploaded in: Feb 01, 02:00:12 	Title: Coach REVEL BAG 	Price:69.54$	Link:https://bit.ly/40j1xV5	Aff_link:No Ali Express link detected	Saved-> 	Image files:['483484', '483483', '483482', '483481', '483480', '483479', '483478', '483477', '483476', '483475']	img count: 10
2023-02-09 00:31:46 [INFO] [SUCCESS]	[ID: 483474]  Uploaded in: Feb 01, 01:30:11 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_Ew6d2BP	Saved-> 	Image files:['483474', '483473', '483472', '483471', '483470', '483469', '483468', '483467', '483466', '483465']	img count: 10
2023-02-09 00:31:54 [INFO] [SUCCESS]	[ID: 483464]  Uploaded in: Feb 01, 00:30:15 	Title: MOSCHINO belt   	Price:39.55$	Link:https://bit.ly/3HGGCUK	Aff_link:https://s.click.aliexpress.com/e/_ExiOpZf	Saved-> 	Image files:['483464', '483463', '483462', '483461', '483460', '483459', '483458', '483457', '483456']	img count: 9
2023-02-09 00:32:05 [INFO] [SUCCESS]	[ID: 483455]  Uploaded in: Feb 01, 00:00:15 	Title: NIKE AIR MAX furyo 	Price:73.45$	Link:https://bit.ly/3RrpNjZ	Aff_link:https://s.click.aliexpress.com/e/_EQeNp3L	Saved-> 	Image files:['483455', '483454', '483453', '483452', '483451', '483450', '483449', '483448', '483447', '483446']	img count: 10
2023-02-09 00:32:17 [INFO] [SUCCESS]	[ID: 483445]  Uploaded in: Jan 31, 23:30:14 	Title: CG              	Price:48.00$	Link:https://shp.pub/6lgvsw	Aff_link:https://s.click.aliexpress.com/e/_Eu1kmbf	Saved-> 	Image files:['483445', '483444', '483443', '483442', '483441']	img count: 5
2023-02-09 00:32:23 [INFO] [SUCCESS]	[ID: 483440]  Uploaded in: Jan 31, 22:30:09 	Title: Adidas Originals H 	Price:54$	Link:https://bit.ly/3Re3GNX	Aff_link:https://s.click.aliexpress.com/e/_EJAksUt	Saved-> 	Image files:['483440', '483439', '483438', '483437', '483436', '483435', '483434', '483433', '483432', '483431']	img count: 10
